101757523  |1.19||1.19||1.19||1.19||1.19||1.19||1.19||1.19||1.18||1.17||1.17||1.17||1.16||0.83|===|1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.61||5|<===>|51||44||42||38||33||13||10||2||16||42||10||7||11||21|===|68||58||29||23||23||20||14||10||10||10||10||7||1||21||11|   |90||72||69||81||66||78||87||67||84||88||77||65||73||74||72||90||81||69||67||88||78||73||77||65||87||66||84||74||80|    )14, 15, 74, 1
101757676  |1.19||1.19||1.19||1.19||1.19||1.19||1.19||1.19||1.18||1.17||1.17||1.17||1.16||0.83|===|1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.61||5|<===>|51||44||40||38||33||13||10||2||16||42||10||7||11||21|===|68||58||29||23||23||20||14||10||10||10||10||7||1||21||11|   |90||72||69||81||66||78||87||67||84||88||77||65||73||74||72||90||81||69||67||88||78||73||77||65||87||66||84||74||80|    )14, 15, 69, 17
101757677  |1.19||1.19||1.19||1.19||1.19||1.19||1.19||1.19||1.18||1.17||1.17||1.17||1.16||0.83|===|1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.61||5|<===>|51||44||38||33||16||13||10||2||16||42||10||7||11||21|===|68||58||29||23||23||20||14||10||10||10||10||7||1||21||11|   |90||72||81||66||69||78||87||67||84||88||77||65||73||74||72||90||81||69||67||88||78||73||77||65||87||66||84||74||80|    )14, 15, 69, 17
101757677  |1.19||1.19||1.19||1.19||1.19||1.19||1.19||1.19||1.18||1.17||1.17||1.17||1.16||0.83|===|1.21||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.61||5|<===>|51||44||38||33||16||13||10||2||16||42||10||7||11||21|===|1||68||58||23||23||20||14||10||10||10||10||7||1||21||11|   |90||72||81||66||69||78||87||67||84||88||77||65||73||74||81||72||90||69||67||88||78||73||77||65||87||66||84||74||80|    )14, 15, 81, 204
101757680  |1.19||1.19||1.19||1.19||1.19||1.19||1.19||1.19||1.18||1.17||1.17||1.17||1.16||0.83|===|1.21||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.25||1.61||5|<===>|51||44||38||33||16||13||10||2||16||42||10||7||11||21|===|1||68||58||23||23||20||14||10||10||10||7||1||7||21||11|   |90||72||81||66||69||78||87||67||84||88||77||65||73||74||81||72||90||69||67||88||78||73||77||87||66||84||65||74||80|    )14, 15, 65, 12
101757680  |1.19||1.19||1.19||1.19||1.19||1.19||1.19||1.19||1.18||1.17||1.17||1.17||1.16||0.83|===|1.21||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.25||1.61||5|<===>|51||44||38||33||16||13||10||2||16||42||10||7||11||21|===|1||58||52||23||23||20||14||10||10||10||7||1||7||21||11|   |90||72||81||66||69||78||87||67||84||88||77||65||73||74||81||90||72||69||67||88||78||73||77||87||66||84||65||74||80|    )14, 15, 72, 4
101757718  |1.19||1.19||1.19||1.19||1.19||1.19||1.19||1.18||1.18||1.17||1.17||1.17||1.16||0.83|===|1.21||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.25||1.61||5|<===>|51||44||38||33||13||10||2||24||16||42||10||7||11||21|===|1||58||52||23||20||14||10||10||10||7||7||1||7||21||11|   |90||72||81||66||78||87||67||69||84||88||77||65||73||74||81||90||72||67||88||78||73||77||87||69||66||84||65||74||80|    )14, 15, 69, 23
101757719  |1.19||1.19||1.19||1.19||1.19||1.19||1.19||1.18||1.18||1.17||1.17||1.17||1.16||0.83|===|1.21||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.25||1.61||5|<===>|51||44||38||33||13||10||2||26||16||42||10||7||11||21|===|1||58||52||23||20||14||10||10||10||7||7||1||7||21||11|   |90||72||81||66||78||87||67||69||84||88||77||65||73||74||81||90||72||67||88||78||73||77||87||69||66||84||65||74||80|    )14, 15, 69, 1
101757721  |1.19||1.19||1.19||1.19||1.19||1.19||1.19||1.18||1.18||1.17||1.17||1.17||1.16||0.83|===|1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.25||1.61||5|<===>|51||44||38||33||13||10||2||26||16||42||10||7||11||21|===|58||52||29||23||20||14||10||10||10||7||7||1||7||21||11|   |90||72||81||66||78||87||67||69||84||88||77||65||73||74||90||72||81||67||88||78||73||77||87||69||66||84||65||74||80|    )14, 15, 81, 204
101757721  |1.19||1.19||1.19||1.19||1.19||1.19||1.19||1.19||1.18||1.17||1.17||1.17||1.16||0.83|===|1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.22||1.25||1.61||5|<===>|51||44||38||33||13||10||2||2||16||42||10||7||11||21|===|58||52||29||23||20||14||10||10||10||7||7||1||7||21||11|   |90||72||81||66||78||87||69||67||84||88||77||65||73||74||90||72||81||67||88||78||73||77||87||69||66||84||65||74||80|    )14, 15, 69, 19
