115024975  |1.05||1.05||1.05||1.05||1.05||1.05||1.04||1.04||1.04||1.04||1.04||1.04||1.03||1.01|===|1.07||1.07||1.07||1.07||1.08||1.09||1.09||1.09||1.09||1.09||1.09||1.1||1.16||1.39||5|<===>|57||50||42||16||13||1||18||15||10||2||2||1||2||33|===|75||25||13||10||112||141||126||88||33||17||2||228||24||21||11|   |72||90||81||87||78||73||77||84||74||69||67||65||88||66||90||81||78||87||72||67||77||84||66||69||65||88||73||74||80|    )14, 15, 65, 4
115024975  |1.05||1.05||1.05||1.05||1.05||1.05||1.04||1.04||1.04||1.04||1.04||1.04||1.03||1.01|===|1.07||1.07||1.07||1.07||1.08||1.09||1.09||1.09||1.09||1.09||1.1||1.1||1.16||1.39||5|<===>|57||50||42||16||13||1||18||15||10||2||2||1||2||33|===|75||25||13||10||112||141||126||88||33||17||228||6||24||21||11|   |72||90||81||87||78||73||77||84||74||69||67||65||88||66||90||81||78||87||72||67||77||84||66||69||88||65||73||74||80|    )14, 15, 65, 12
115025077  |1.05||1.05||1.05||1.05||1.05||1.05||1.04||1.04||1.04||1.04||1.04||1.04||1.03||1.01|===|1.07||1.07||1.07||1.07||1.08||1.09||1.09||1.09||1.09||1.09||1.1||1.1||1.16||1.39||5|<===>|57||50||42||16||13||1||18||15||10||2||2||1||2||33|===|75||25||13||10||112||141||126||88||33||3||228||6||24||21||11|   |72||90||81||87||78||73||77||84||74||69||67||65||88||66||90||81||78||87||72||67||77||84||66||69||88||65||73||74||80|    )14, 15, 69, 4
115025937  |1.05||1.05||1.05||1.05||1.05||1.05||1.04||1.04||1.04||1.04||1.04||1.04||1.03||1.01|===|1.07||1.07||1.07||1.07||1.08||1.09||1.09||1.09||1.09||1.09||1.1||1.1||1.16||1.39||5|<===>|57||50||42||16||13||1||18||15||10||2||2||1||2||33|===|75||25||13||10||112||141||126||88||33||3||228||9||24||21||11|   |72||90||81||87||78||73||77||84||74||69||67||65||88||66||90||81||78||87||72||67||77||84||66||69||88||65||73||74||80|    )14, 15, 65, 4
115028056  |1.05||1.05||1.05||1.05||1.05||1.05||1.04||1.04||1.04||1.04||1.04||1.04||1.03||1.01|===|1.07||1.07||1.07||1.07||1.07||1.09||1.09||1.09||1.09||1.09||1.1||1.1||1.16||1.39||5|<===>|57||50||42||16||13||1||18||15||10||2||2||1||2||33|===|75||39||25||13||10||141||126||88||33||3||228||9||24||21||11|   |72||90||81||87||78||73||77||84||74||69||67||65||88||66||90||72||81||78||87||67||77||84||66||69||88||65||73||74||80|    )14, 15, 72, 76
115028089  |1.05||1.05||1.05||1.05||1.05||1.05||1.04||1.04||1.04||1.04||1.04||1.04||1.03||1.01|===|1.07||1.07||1.07||1.07||1.07||1.09||1.09||1.09||1.09||1.09||1.1||1.1||1.16||1.39||5|<===>|57||50||42||16||13||1||18||15||10||2||2||1||2||33|===|75||39||35||13||10||141||126||88||33||3||228||9||24||21||11|   |72||90||81||87||78||73||77||84||74||69||67||65||88||66||90||72||81||78||87||67||77||84||66||69||88||65||73||74||80|    )14, 15, 81, 68
115028090  |1.05||1.05||1.05||1.05||1.05||1.05||1.04||1.04||1.04||1.04||1.04||1.04||1.03||1.01|===|1.07||1.07||1.07||1.07||1.07||1.09||1.09||1.09||1.09||1.09||1.1||1.1||1.16||1.39||5|<===>|57||50||42||16||13||1||18||15||10||2||2||1||2||33|===|75||39||35||33||10||141||126||88||33||3||228||9||24||21||11|   |72||90||81||87||78||73||77||84||74||69||67||65||88||66||90||72||81||78||87||67||77||84||66||69||88||65||73||74||80|    )14, 15, 78, 68
115028090  |1.05||1.05||1.05||1.05||1.05||1.05||1.04||1.04||1.04||1.04||1.04||1.04||1.03||1.01|===|1.07||1.07||1.07||1.07||1.07||1.09||1.09||1.09||1.09||1.09||1.1||1.1||1.16||1.39||5|<===>|57||50||42||16||13||1||18||15||10||2||2||1||2||33|===|75||46||39||35||10||141||126||88||33||3||228||9||24||21||11|   |72||90||81||87||78||73||77||84||74||69||67||65||88||66||90||78||72||81||87||67||77||84||66||69||88||65||73||74||80|    )14, 15, 78, 68
115028165  |1.05||1.05||1.05||1.05||1.05||1.05||1.04||1.04||1.04||1.04||1.04||1.04||1.03||1.01|===|1.07||1.07||1.07||1.07||1.07||1.09||1.09||1.09||1.09||1.09||1.1||1.1||1.16||1.39||5|<===>|57||50||42||16||13||1||18||15||10||2||2||1||2||33|===|75||55||46||35||10||141||126||88||33||3||228||9||24||21||11|   |72||90||81||87||78||73||77||84||74||69||67||65||88||66||90||72||78||81||87||67||77||84||66||69||88||65||73||74||80|    )14, 15, 72, 68
115028679  |1.05||1.05||1.05||1.05||1.05||1.05||1.04||1.04||1.04||1.04||1.04||1.04||1.03||1.01|===|1.07||1.07||1.07||1.07||1.07||1.09||1.09||1.09||1.09||1.09||1.1||1.1||1.16||1.39||5|<===>|57||50||42||16||13||1||18||15||10||2||2||1||2||33|===|75||55||35||26||10||141||126||88||33||3||228||9||24||21||11|   |72||90||81||87||78||73||77||84||74||69||67||65||88||66||90||72||81||78||87||67||77||84||66||69||88||65||73||74||80|    )14, 15, 78, 68
